instrument,entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
XAUUSD,2024-06-27 07:30:00,2024-06-27 11:30:00,BUY,2299.8799999999997,2306.08,2299.8799999999997,2303.9207142857135,0.02,12.260000000000545,TP,420.5499999999814
XAUUSD,2024-06-28 03:00:00,2024-06-28 03:45:00,SELL,2326.4100000000003,2321.65,2326.4100000000003,2323.5050000000006,0.03,14.070000000000654,TP,434.6199999999821
XAUUSD,2024-06-28 08:30:00,2024-06-28 11:30:00,BUY,2324.72,2329.84,2324.72,2329.4035714285715,0.02,10.10000000000069,TP,444.7199999999828
EURUSD,2024-06-28 12:00:00,2024-06-28 12:45:00,BUY,1.0697500000000002,1.0709,1.0697500000000002,1.0705191428571432,0.05,5.7499999999988125,TP,450.4699999999816
XAUUSD,2024-07-01 04:00:00,2024-07-01 07:30:00,BUY,2326.1499999999996,2322.09,2323.277857142857,2331.2942857142853,0.02,-8.259999999998982,SL,442.20999999998264
XAUUSD,2024-07-02 06:00:00,2024-07-02 08:30:00,SELL,2328.84,2329.89,2328.84,2324.563571428572,0.02,-2.2399999999994544,SL,439.9699999999832
EURUSD,2024-07-03 08:45:00,2024-07-03 09:30:00,SELL,1.07371,1.074,1.073957,1.073666,0.23,-6.67000000000284,SL,433.29999999998034
EURUSD,2024-07-04 03:30:00,2024-07-04 05:15:00,BUY,1.07921,1.07869,1.078827,1.0795259999999998,0.09,-4.680000000000684,SL,428.61999999997965
XAUUSD,2024-07-09 01:00:00,2024-07-09 04:00:00,BUY,2359.31,2364.14,2359.31,2364.049285714286,0.02,9.519999999999854,TP,438.1399999999795
XAUUSD,2024-07-09 04:15:00,2024-07-09 05:00:00,BUY,2363.46,2360.69,2361.237142857143,2367.305714285714,0.02,-5.679999999999963,SL,432.4599999999796
XAUUSD,2024-07-09 05:45:00,2024-07-09 09:30:00,BUY,2364.27,2363.26,2364.27,2370.162142857143,0.01,-1.0799999999997636,SL,431.3799999999798
EURUSD,2024-07-09 10:00:00,2024-07-09 10:45:00,SELL,1.0825399999999998,1.08175,1.0830447142857142,1.0819805714285713,0.06,4.739999999999078,TP,436.1199999999789
XAUUSD,2024-07-09 10:00:00,2024-07-09 12:00:00,SELL,2362.09,2363.35,2362.09,2357.1000000000004,0.02,-2.659999999999527,SL,433.4599999999794
XAUUSD,2024-07-09 17:15:00,2024-07-09 21:00:00,SELL,2362.42,2362.83,2362.42,2350.5771428571434,0.01,-0.4799999999998545,SL,432.97999999997955
EURUSD,2024-07-12 02:00:00,2024-07-12 02:15:00,BUY,1.0868300000000002,1.08718,1.0865452857142857,1.086949428571429,0.16,5.599999999997607,TP,438.5799999999772
EURUSD,2024-07-12 02:30:00,2024-07-12 02:45:00,BUY,1.08675,1.08741,1.0865434285714286,1.0867131428571428,0.39,25.739999999995433,TP,464.31999999997265
XAUUSD,2024-07-12 04:00:00,2024-07-12 09:30:00,SELL,2412.07,2404.95,2412.07,2405.230714285714,0.01,7.050000000000345,TP,471.369999999973
EURUSD,2024-07-12 10:00:00,2024-07-12 10:15:00,BUY,1.08653,1.08683,1.0863111428571428,1.086517714285714,0.34,10.199999999998877,TP,481.56999999997186
XAUUSD,2024-07-16 08:00:00,2024-07-16 10:30:00,BUY,2429.6699999999996,2437.17,2429.6699999999996,2436.7342857142853,0.01,7.4300000000004545,TP,488.9999999999723
EURUSD,2024-07-16 15:00:00,2024-07-16 15:30:00,SELL,1.08991,1.08834,1.0904791428571428,1.0892217142857146,0.06,9.419999999999096,TP,498.4199999999714
EURUSD,2024-07-17 09:00:00,2024-07-17 10:30:00,SELL,1.09018,1.09123,1.0906358571428572,1.0897182857142858,0.08,-8.399999999999963,SL,490.01999999997145
XAUUSD,2024-07-18 04:30:00,2024-07-18 06:00:00,BUY,2461.1499999999996,2467.51,2461.1499999999996,2467.0314285714285,0.02,12.580000000001164,TP,502.5999999999726
EURUSD,2024-07-18 08:00:00,2024-07-18 08:30:00,BUY,1.0935300000000001,1.09374,1.0932715714285715,1.0935968571428571,0.23,4.829999999995893,TP,507.4299999999685
EURUSD,2024-07-18 11:15:00,2024-07-18 11:30:00,SELL,1.0933199999999998,1.09316,1.0935871428571429,1.093235714285714,0.22,3.5199999999986353,TP,510.94999999996713
XAUUSD,2024-07-24 11:15:00,2024-07-24 15:45:00,SELL,2413.63,2421.32,2417.7010714285716,2406.0878571428566,0.01,-7.760000000000055,SL,503.1899999999671
EURUSD,2024-07-24 20:00:00,2024-07-24 21:15:00,SELL,1.08521,1.08412,1.08521,1.0844217142857149,0.05,5.450000000000177,TP,508.63999999996724
XAUUSD,2024-07-25 13:00:00,2024-07-25 14:45:00,BUY,2375.5,2368.41,2369.0032142857144,2387.8935714285717,0.01,-7.160000000000146,SL,501.4799999999671
XAUUSD,2024-07-26 04:00:00,2024-07-26 04:15:00,BUY,2360.2,2365.12,2357.6225,2364.755,0.02,9.700000000000145,TP,511.17999999996727
EURUSD,2024-07-26 10:15:00,2024-07-26 10:30:00,SELL,1.08514,1.08508,1.0853644285714286,1.0851411428571431,0.34,2.0399999999982654,TP,513.2199999999656
EURUSD,2024-07-26 12:00:00,2024-07-26 12:30:00,SELL,1.08504,1.08543,1.0853982857142856,1.084773428571429,0.12,-4.679999999998685,SL,508.5399999999669
EURUSD,2024-07-26 12:45:00,2024-07-26 13:15:00,SELL,1.08524,1.08562,1.0856184285714285,1.0849331428571432,0.11,-4.180000000000517,SL,504.35999999996636
EURUSD,2024-07-29 03:00:00,2024-07-29 03:30:00,BUY,1.0856100000000002,1.08593,1.0852330000000001,1.085914,0.11,3.5199999999986353,TP,507.879999999965
EURUSD,2024-07-31 17:00:00,2024-07-31 17:30:00,SELL,1.08385,1.08269,1.084555,1.0828900000000004,0.05,5.800000000000249,TP,513.6799999999653
XAUUSD,2024-08-02 05:00:00,2024-08-02 08:45:00,BUY,2450.8799999999997,2466.6,2450.8799999999997,2462.849285714286,0.01,15.650000000000254,TP,529.3299999999655
XAUUSD,2024-08-02 17:00:00,2024-08-02 17:30:00,SELL,2471.61,2436.59,2481.8942857142856,2451.6414285714286,0.01,34.94999999999998,TP,564.2799999999654
XAUUSD,2024-08-02 23:00:00,2024-08-05 03:15:00,BUY,2437.23,2425.54,2429.869642857143,2451.3507142857147,0.01,-11.760000000000055,SL,552.5199999999653
EURUSD,2024-08-06 03:15:00,2024-08-06 09:30:00,BUY,1.09538,1.0939,1.0943245714285714,1.097040857142857,0.03,-4.4399999999997775,SL,548.0799999999655
XAUUSD,2024-08-06 15:00:00,2024-08-06 15:30:00,SELL,2410.34,2394.69,2410.34,2401.244285714286,0.01,15.58000000000009,TP,563.6599999999655
EURUSD,2024-08-07 04:00:00,2024-08-07 04:30:00,SELL,1.0926699999999998,1.0916,1.0930987142857143,1.0922625714285712,0.1,10.699999999999044,TP,574.3599999999645
XAUUSD,2024-08-09 08:15:00,2024-08-09 10:15:00,SELL,2422.3500000000004,2424.39,2422.3500000000004,2415.1957142857145,0.02,-4.219999999999017,SL,570.1399999999655
XAUUSD,2024-08-09 13:00:00,2024-08-09 16:15:00,BUY,2423.93,2431.82,2423.93,2431.8171428571427,0.01,7.820000000000327,TP,577.9599999999658
XAUUSD,2024-08-12 04:00:00,2024-08-12 07:00:00,SELL,2428.51,2429.66,2428.51,2422.2085714285713,0.02,-2.4399999999992725,SL,575.5199999999666
XAUUSD,2024-08-12 07:00:00,2024-08-12 09:45:00,BUY,2429.8599999999997,2436.73,2429.8599999999997,2436.272857142857,0.02,13.60000000000069,TP,589.1199999999673
EURUSD,2024-08-12 17:00:00,2024-08-12 17:30:00,BUY,1.09202,1.09265,1.0917195714285715,1.0921708571428568,0.2,12.599999999998168,TP,601.7199999999655
XAUUSD,2024-08-13 15:15:00,2024-08-13 15:30:00,BUY,2464.66,2470.92,2461.2628571428572,2470.8542857142857,0.02,12.380000000000436,TP,614.0999999999659
XAUUSD,2024-08-13 16:15:00,2024-08-13 19:15:00,BUY,2467.43,2466.64,2467.43,2476.825714285714,0.01,-0.8599999999999637,SL,613.2399999999659
XAUUSD,2024-08-14 15:15:00,2024-08-14 16:15:00,SELL,2471.82,2450.78,2471.82,2464.867142857143,0.02,41.93999999999993,TP,655.1799999999658
EURUSD,2024-08-15 15:00:00,2024-08-15 15:30:00,SELL,1.10097,1.09609,1.1014264285714284,1.1005071428571436,0.11,53.67999999999995,TP,708.8599999999658
XAUUSD,2024-08-16 10:00:00,2024-08-16 10:45:00,BUY,2453.91,2461.86,2451.199642857143,2458.7307142857144,0.03,23.640000000000818,TP,732.4999999999666
XAUUSD,2024-08-20 04:15:00,2024-08-20 09:00:00,SELL,2504.34,2497.98,2504.34,2499.2921428571435,0.03,18.87000000000038,TP,751.3699999999669
XAUUSD,2024-08-21 04:15:00,2024-08-21 05:00:00,BUY,2512.5699999999997,2519.58,2512.5699999999997,2517.823571428571,0.03,20.820000000000654,TP,772.1899999999675
XAUUSD,2024-08-21 10:00:00,2024-08-21 12:00:00,SELL,2515.44,2506.67,2515.44,2506.805,0.02,17.399999999999963,TP,789.5899999999675
XAUUSD,2024-08-22 04:15:00,2024-08-22 04:45:00,SELL,2512.3900000000003,2507.52,2512.3900000000003,2508.0364285714286,0.03,14.400000000001036,TP,803.9899999999685
EURUSD,2024-08-22 09:00:00,2024-08-22 10:00:00,BUY,1.1144900000000002,1.11527,1.1139792857142858,1.1150614285714286,0.11,8.57999999999759,TP,812.5699999999661
EURUSD,2024-08-23 02:15:00,2024-08-23 04:00:00,BUY,1.1116700000000002,1.11215,1.1112914285714286,1.111977142857143,0.18,8.63999999999665,TP,821.2099999999627
XAUUSD,2024-08-22 23:15:00,2024-08-23 06:15:00,BUY,2484.1899999999996,2492.9,2484.1899999999996,2491.8221428571424,0.02,17.28000000000098,TP,838.4899999999637
XAUUSD,2024-08-26 06:15:00,2024-08-26 10:00:00,SELL,2511.27,2517.52,2515.0207142857143,2504.3685714285707,0.02,-12.64,SL,825.8499999999638
XAUUSD,2024-08-26 16:00:00,2024-08-26 16:45:00,SELL,2525.04,2515.81,2529.2514285714283,2517.217142857143,0.02,18.320000000000036,TP,844.1699999999638
XAUUSD,2024-08-27 02:00:00,2024-08-27 03:45:00,SELL,2517.26,2513.06,2517.26,2513.4228571428566,0.04,16.52000000000109,TP,860.6899999999649
EURUSD,2024-08-27 04:00:00,2024-08-27 04:15:00,BUY,1.1163200000000002,1.11677,1.1159265714285713,1.1166568571428577,0.18,8.09999999999711,TP,868.789999999962
XAUUSD,2024-08-27 10:00:00,2024-08-27 10:45:00,SELL,2514.4300000000003,2504.82,2514.4300000000003,2507.108571428572,0.02,19.080000000000254,TP,887.8699999999623
EURUSD,2024-08-27 05:30:00,2024-08-27 15:15:00,BUY,1.1166200000000002,1.11545,1.1159037142857142,1.1176025714285718,0.08,-9.360000000000923,SL,878.5099999999613
EURUSD,2024-08-28 04:00:00,2024-08-28 05:45:00,SELL,1.11751,1.11665,1.1180387142857144,1.1169025714285714,0.12,10.320000000000995,TP,888.8299999999623
XAUUSD,2024-08-30 04:15:00,2024-08-30 05:00:00,SELL,2518.36,2514.59,2518.36,2515.026428571429,0.05,18.499999999999908,TP,907.3299999999622
XAUUSD,2024-08-30 05:30:00,2024-08-30 09:15:00,SELL,2516.48,2522.36,2516.48,2511.007857142857,0.03,-17.85000000000033,SL,889.4799999999618
EURUSD,2024-08-30 15:00:00,2024-08-30 15:30:00,SELL,1.1084999999999998,1.10662,1.1089342857142857,1.1080814285714284,0.16,30.07999999999811,TP,919.5599999999599
XAUUSD,2024-08-30 16:30:00,2024-08-30 18:00:00,SELL,2517.9900000000002,2506.35,2517.9900000000002,2506.689285714286,0.02,23.140000000000654,TP,942.6999999999606
EURUSD,2024-09-02 03:00:00,2024-09-02 03:15:00,BUY,1.1046900000000002,1.1051,1.1043431428571429,1.1049337142857145,0.24,9.839999999995186,TP,952.5399999999557
EURUSD,2024-09-02 04:15:00,2024-09-02 05:00:00,BUY,1.1055000000000001,1.10475,1.1050182857142858,1.1060134285714285,0.14,-10.500000000003507,SL,942.0399999999522
EURUSD,2024-09-03 03:15:00,2024-09-03 03:30:00,SELL,1.10659,1.10624,1.1068881428571429,1.1064437142857144,0.32,11.20000000000232,TP,953.2399999999545
XAUUSD,2024-09-03 09:00:00,2024-09-03 11:00:00,BUY,2495.0,2502.69,2495.0,2500.937142857143,0.03,22.860000000000163,TP,976.0999999999547
EURUSD,2024-09-04 03:00:00,2024-09-04 04:15:00,BUY,1.1049,1.10505,1.1046271428571428,1.104995714285714,0.4,6.00000000000378,TP,982.0999999999584
XAUUSD,2024-09-04 09:00:00,2024-09-04 09:45:00,SELL,2491.23,2484.2,2491.23,2486.252857142857,0.04,27.8400000000008,TP,1009.9399999999592
XAUUSD,2024-09-05 08:00:00,2024-09-05 08:45:00,BUY,2495.2599999999998,2501.88,2495.2599999999998,2499.236428571429,0.05,32.75000000000173,TP,1042.689999999961
EURUSD,2024-09-05 16:00:00,2024-09-05 17:30:00,BUY,1.1096700000000002,1.10792,1.1085485714285714,1.1114628571428573,0.05,-8.750000000000702,SL,1033.9399999999603
XAUUSD,2024-09-09 06:00:00,2024-09-09 08:30:00,BUY,2498.4199999999996,2490.72,2495.2360714285714,2504.1878571428565,0.03,-23.309999999999455,SL,1010.6299999999608
XAUUSD,2024-09-09 09:30:00,2024-09-09 12:15:00,SELL,2492.03,2496.0,2495.4914285714285,2485.707142857143,0.03,-12.1199999999994,SL,998.5099999999613
EURUSD,2024-09-11 04:00:00,2024-09-11 04:15:00,BUY,1.1020500000000002,1.10271,1.10175,1.1022000000000003,0.33,21.779999999996136,TP,1020.2899999999574
EURUSD,2024-09-12 06:00:00,2024-09-12 08:45:00,BUY,1.10131,1.10218,1.100857857142857,1.1017642857142855,0.17,14.78999999999875,TP,1035.0799999999563
EURUSD,2024-09-16 02:15:00,2024-09-16 06:15:00,BUY,1.10884,1.10968,1.1084154285714285,1.1092391428571429,0.19,15.959999999999088,TP,1051.0399999999554
EURUSD,2024-09-17 09:15:00,2024-09-17 09:45:00,SELL,1.11283,1.11208,1.113145857142857,1.1126482857142863,0.32,24.00000000000091,TP,1075.0399999999563
EURUSD,2024-09-18 07:00:00,2024-09-18 07:45:00,SELL,1.11242,1.112,1.1128255714285715,1.1120588571428571,0.21,8.819999999997163,TP,1083.8599999999535
XAUUSD,2024-09-18 07:00:00,2024-09-18 08:00:00,SELL,2574.1400000000003,2566.41,2574.1400000000003,2567.8385714285714,0.03,22.980000000001418,TP,1106.839999999955
EURUSD,2024-09-18 10:00:00,2024-09-18 10:45:00,BUY,1.11213,1.1131,1.1116884285714286,1.1125631428571428,0.19,18.42999999999839,TP,1125.2699999999534
XAUUSD,2024-09-19 05:00:00,2024-09-19 08:15:00,BUY,2559.43,2568.55,2559.43,2567.3814285714284,0.03,27.150000000001036,TP,1152.4199999999544
EURUSD,2024-09-19 17:00:00,2024-09-19 17:15:00,BUY,1.1121400000000001,1.11274,1.111771,1.112428,0.26,15.599999999998282,TP,1168.0199999999527
EURUSD,2024-09-19 17:15:00,2024-09-19 19:15:00,BUY,1.1128900000000002,1.1154,1.1128900000000002,1.1153440000000003,0.04,10.03999999999916,TP,1178.0599999999517
XAUUSD,2024-09-23 03:15:00,2024-09-23 05:30:00,SELL,2619.76,2622.88,2622.4789285714287,2614.9221428571427,0.05,-15.949999999999454,SL,1162.1099999999524
XAUUSD,2024-09-24 03:00:00,2024-09-24 04:00:00,SELL,2625.9500000000003,2628.94,2627.715357142857,2623.019285714286,0.07,-21.419999999998474,SL,1140.689999999954
EURUSD,2024-09-24 09:30:00,2024-09-24 10:00:00,BUY,1.1111300000000002,1.11212,1.110413857142857,1.1121122857142862,0.1,9.899999999998244,TP,1150.5899999999522
EURUSD,2024-09-25 11:00:00,2024-09-25 12:15:00,SELL,1.11875,1.11785,1.119316142857143,1.118067714285714,0.14,12.599999999998612,TP,1163.1899999999507
XAUUSD,2024-09-25 17:30:00,2024-09-25 19:00:00,BUY,2661.81,2655.62,2656.0985714285716,2672.632857142857,0.02,-12.52000000000011,SL,1150.6699999999505
EURUSD,2024-09-26 04:00:00,2024-09-26 04:15:00,BUY,1.11378,1.11329,1.1133985714285715,1.1140928571428568,0.25,-12.250000000002537,SL,1138.419999999948
EURUSD,2024-09-26 04:30:00,2024-09-26 08:15:00,BUY,1.11375,1.1147,1.11375,1.1145954285714281,0.11,10.45000000000007,TP,1148.869999999948
XAUUSD,2024-09-26 21:00:00,2024-09-27 08:15:00,BUY,2673.24,2666.66,2666.9167857142857,2685.2864285714286,0.02,-13.299999999999855,SL,1135.569999999948
XAUUSD,2024-09-27 23:00:00,2024-09-30 01:15:00,BUY,2651.62,2661.8,2651.62,2660.8314285714287,0.02,20.22000000000058,TP,1155.7899999999486
XAUUSD,2024-10-01 02:00:00,2024-10-01 06:00:00,BUY,2635.7799999999997,2635.35,2635.7799999999997,2642.1949999999997,0.03,-1.4999999999995088,SL,1154.289999999949
EURUSD,2024-10-01 04:00:00,2024-10-01 09:00:00,BUY,1.1134300000000001,1.11317,1.1134300000000001,1.1145414285714286,0.09,-2.340000000001341,SL,1151.9499999999477
EURUSD,2024-10-02 15:00:00,2024-10-02 15:30:00,SELL,1.1069799999999999,1.10537,1.1069799999999999,1.105811714285714,0.09,14.489999999999002,TP,1166.4399999999468
XAUUSD,2024-10-02 16:00:00,2024-10-02 17:45:00,BUY,2651.1899999999996,2647.99,2651.1899999999996,2661.112857142857,0.02,-6.539999999999636,SL,1159.899999999947
XAUUSD,2024-10-03 03:00:00,2024-10-03 06:00:00,SELL,2659.0600000000004,2654.52,2659.0600000000004,2655.63,0.06,26.82000000000251,TP,1186.7199999999496
XAUUSD,2024-10-07 03:00:00,2024-10-07 08:15:00,SELL,2649.4300000000003,2643.27,2649.4300000000003,2643.852857142857,0.04,24.360000000001236,TP,1211.0799999999508
XAUUSD,2024-10-07 15:15:00,2024-10-07 15:45:00,SELL,2649.3,2640.09,2649.3,2642.2764285714284,0.03,27.42000000000011,TP,1238.499999999951
EURUSD,2024-10-10 04:15:00,2024-10-10 05:00:00,BUY,1.0943100000000001,1.09394,1.093943142857143,1.0945937142857143,0.29,-10.730000000005901,SL,1227.769999999945
XAUUSD,2024-10-10 05:00:00,2024-10-10 05:30:00,BUY,2608.6899999999996,2614.09,2605.780357142857,2613.909285714285,0.05,26.650000000002727,TP,1254.4199999999478
EURUSD,2024-10-10 10:30:00,2024-10-10 10:45:00,SELL,1.09401,1.09372,1.094237285714286,1.0940054285714282,0.81,23.48999999999202,TP,1277.9099999999398
XAUUSD,2024-10-10 15:15:00,2024-10-10 15:30:00,BUY,2613.0699999999997,2621.12,2609.612857142857,2619.3842857142854,0.04,31.920000000000726,TP,1309.8299999999406
EURUSD,2024-10-10 15:00:00,2024-10-10 15:45:00,BUY,1.09335,1.0944,1.0926114285714286,1.0943771428571427,0.11,11.54999999999995,TP,1321.3799999999405
XAUUSD,2024-10-10 16:15:00,2024-10-10 22:00:00,BUY,2617.8199999999997,2629.9,2617.8199999999997,2628.87,0.02,24.020000000000763,TP,1345.3999999999412
EURUSD,2024-10-11 21:00:00,2024-10-11 22:30:00,SELL,1.09415,1.09355,1.0946147142857143,1.0936705714285715,0.21,12.599999999998612,TP,1357.9999999999397
EURUSD,2024-10-14 13:15:00,2024-10-14 14:00:00,SELL,1.0925699999999998,1.09189,1.0930948571428571,1.0919702857142854,0.18,12.239999999996254,TP,1370.239999999936
XAUUSD,2024-10-15 05:00:00,2024-10-15 06:30:00,BUY,2649.8399999999997,2646.46,2647.2046428571425,2654.5107142857146,0.06,-20.699999999997928,SL,1349.539999999938
EURUSD,2024-10-15 06:30:00,2024-10-15 07:15:00,SELL,1.0898599999999998,1.08922,1.0903025714285715,1.0894248571428569,0.23,14.719999999994293,TP,1364.2599999999322
EURUSD,2024-10-15 23:00:00,2024-10-16 02:45:00,BUY,1.08895,1.08829,1.088513,1.0893739999999998,0.24,-15.840000000002517,SL,1348.4199999999298
EURUSD,2024-10-17 12:00:00,2024-10-17 12:30:00,BUY,1.08541,1.08616,1.0849055714285714,1.085968857142857,0.19,14.25000000000054,TP,1362.6699999999303
EURUSD,2024-10-22 06:00:00,2024-10-22 07:45:00,BUY,1.08176,1.08201,1.0814538571428571,1.0819222857142856,0.44,10.999999999993904,TP,1373.6699999999241
EURUSD,2024-10-22 12:15:00,2024-10-22 12:45:00,SELL,1.0825399999999998,1.08158,1.083018,1.0820339999999997,0.21,20.15999999999685,TP,1393.829999999921
EURUSD,2024-10-22 14:00:00,2024-10-22 14:30:00,SELL,1.08262,1.08214,1.083014,1.0822820000000002,0.29,13.919999999994602,TP,1407.7499999999156
XAUUSD,2024-10-23 04:15:00,2024-10-23 04:30:00,SELL,2742.7400000000002,2738.91,2744.9446428571428,2738.9307142857147,0.07,26.32000000000268,TP,1434.0699999999183
EURUSD,2024-10-23 05:00:00,2024-10-23 05:30:00,BUY,1.07973,1.08043,1.0793884285714286,1.0799631428571428,0.37,25.89999999999715,TP,1459.9699999999154
EURUSD,2024-10-24 14:00:00,2024-10-24 17:00:00,SELL,1.0799299999999998,1.08091,1.080564857142857,1.0791102857142858,0.15,-14.700000000003044,SL,1445.2699999999124
EURUSD,2024-10-25 03:45:00,2024-10-25 04:30:00,SELL,1.08201,1.08231,1.0822984285714286,1.081883142857143,0.52,-15.600000000009828,SL,1429.6699999999025
XAUUSD,2024-10-25 03:00:00,2024-10-25 04:45:00,SELL,2733.88,2729.99,2735.5564285714286,2731.1271428571426,0.1,38.20000000000327,TP,1467.8699999999058
EURUSD,2024-10-25 15:00:00,2024-10-25 15:30:00,BUY,1.08243,1.08364,1.0820414285714286,1.0827571428571425,0.31,37.50999999999793,TP,1505.3799999999037
XAUUSD,2024-10-28 00:00:00,2024-10-28 03:00:00,SELL,2735.4,2727.4,2738.948214285714,2728.9035714285715,0.04,31.72,TP,1537.0999999999037
XAUUSD,2024-10-28 07:00:00,2024-10-28 08:00:00,BUY,2731.56,2741.61,2731.56,2739.1600000000003,0.04,39.92000000000073,TP,1577.0199999999045
EURUSD,2024-10-30 12:30:00,2024-10-30 13:00:00,BUY,1.0835000000000001,1.08307,1.0831691428571428,1.0837117142857144,0.44,-18.92000000000671,SL,1558.0999999998978
XAUUSD,2024-10-30 13:15:00,2024-10-30 15:00:00,SELL,2781.01,2787.08,2785.0810714285717,2773.4678571428567,0.04,-24.559999999998837,SL,1533.539999999899
EURUSD,2024-10-31 03:00:00,2024-10-31 03:30:00,SELL,1.0855199999999998,1.08503,1.0859565714285713,1.0850968571428572,0.27,13.229999999996744,TP,1546.7699999998958
EURUSD,2024-10-31 09:00:00,2024-10-31 09:30:00,BUY,1.0852300000000001,1.08632,1.0847434285714286,1.085753142857143,0.23,25.069999999995705,TP,1571.8399999998915
XAUUSD,2024-10-31 09:30:00,2024-10-31 12:00:00,SELL,2783.54,2775.12,2783.54,2776.068571428571,0.04,33.40000000000029,TP,1605.2399999998918
EURUSD,2024-11-01 04:15:00,2024-11-01 04:30:00,SELL,1.0879299999999998,1.08775,1.088188142857143,1.087863714285714,0.74,13.319999999988674,TP,1618.5599999998803
XAUUSD,2024-11-01 03:00:00,2024-11-01 07:00:00,BUY,2747.33,2752.53,2747.33,2752.3542857142857,0.06,30.780000000001635,TP,1649.339999999882
EURUSD,2024-11-01 04:45:00,2024-11-01 09:45:00,SELL,1.08767,1.08681,1.08767,1.087117428571429,0.23,19.7799999999968,TP,1669.1199999998787
EURUSD,2024-11-01 14:15:00,2024-11-01 14:30:00,BUY,1.0863800000000001,1.08996,1.0858051428571427,1.0870797142857147,0.2,71.59999999999833,TP,1740.719999999877
XAUUSD,2024-11-01 15:15:00,2024-11-01 16:30:00,BUY,2753.79,2739.85,2747.6628571428573,2765.444285714286,0.03,-42.030000000000165,SL,1698.6899999998768
EURUSD,2024-11-04 15:30:00,2024-11-04 18:00:00,BUY,1.08997,1.08909,1.0892485714285713,1.0909628571428573,0.15,-13.20000000000321,SL,1685.4899999998736
XAUUSD,2024-11-05 10:00:00,2024-11-05 10:45:00,BUY,2732.5899999999997,2742.53,2732.5899999999997,2739.9778571428565,0.04,39.480000000002036,TP,1724.9699999998757
XAUUSD,2024-11-06 03:00:00,2024-11-06 03:30:00,BUY,2738.96,2747.81,2734.999285714286,2746.2814285714285,0.05,43.899999999999544,TP,1768.8699999998753
EURUSD,2024-11-11 09:00:00,2024-11-11 09:15:00,SELL,1.07161,1.07078,1.0722195714285714,1.0708408571428574,0.19,15.76999999999784,TP,1784.6399999998732
XAUUSD,2024-11-12 05:15:00,2024-11-12 07:15:00,SELL,2622.84,2612.72,2622.84,2614.680714285714,0.04,40.20000000000138,TP,1824.8399999998746
EURUSD,2024-11-13 16:00:00,2024-11-13 16:30:00,SELL,1.06317,1.06152,1.06317,1.061680857142857,0.11,18.14999999999922,TP,1842.9899999998738
EURUSD,2024-11-15 04:00:00,2024-11-15 09:15:00,BUY,1.05403,1.05567,1.05403,1.055634,0.11,18.040000000000944,TP,1861.0299999998747
EURUSD,2024-11-15 15:15:00,2024-11-15 15:30:00,SELL,1.0582799999999999,1.0563,1.0594194285714287,1.0564511428571426,0.09,17.819999999998835,TP,1878.8499999998735
EURUSD,2024-11-18 02:00:00,2024-11-18 02:45:00,BUY,1.0538,1.05487,1.0538,1.0546057142857144,0.2,21.399999999998087,TP,1900.2499999998715
XAUUSD,2024-11-19 16:00:00,2024-11-19 19:15:00,SELL,2630.01,2632.53,2630.01,2618.1907142857144,0.03,-7.769999999999945,SL,1892.4799999998716
EURUSD,2024-11-21 17:00:00,2024-11-21 17:45:00,SELL,1.0533599999999999,1.05102,1.0540955714285716,1.0523388571428567,0.16,37.43999999999659,TP,1929.9199999998682
EURUSD,2024-11-22 09:00:00,2024-11-22 09:15:00,BUY,1.04654,1.04792,1.0463044285714285,1.0465611428571429,1.13,155.93999999999286,TP,2085.859999999861
EURUSD,2024-11-22 12:15:00,2024-11-22 12:30:00,SELL,1.04151,1.04281,1.0425547142857143,1.0398705714285714,0.12,-15.600000000000948,SL,2070.25999999986
EURUSD,2024-11-26 09:00:00,2024-11-26 09:15:00,SELL,1.0479299999999998,1.04755,1.0483415714285713,1.047556857142857,0.4,15.199999999992997,TP,2085.459999999853
EURUSD,2024-11-26 09:15:00,2024-11-26 10:15:00,SELL,1.0473999999999999,1.04827,1.0482637142857143,1.0461225714285713,0.15,-13.050000000002225,SL,2072.409999999851
EURUSD,2024-11-27 01:15:00,2024-11-27 06:15:00,BUY,1.04874,1.04789,1.047926142857143,1.049917714285714,0.16,-13.600000000000279,SL,2058.809999999851
EURUSD,2024-11-27 09:00:00,2024-11-27 10:00:00,BUY,1.04861,1.05098,1.04861,1.0500462857142856,0.13,30.809999999999782,TP,2089.6199999998507
XAUUSD,2024-11-29 16:00:00,2024-11-29 18:00:00,SELL,2659.2200000000003,2659.42,2659.2200000000003,2648.8085714285717,0.04,-1.0799999999992724,SL,2088.5399999998513
EURUSD,2024-11-29 19:00:00,2024-11-29 19:30:00,BUY,1.05455,1.05549,1.053953,1.0552940000000002,0.23,21.61999999999864,TP,2110.15999999985
EURUSD,2024-12-02 08:00:00,2024-12-02 09:00:00,BUY,1.05274,1.05173,1.0520554285714285,1.0536591428571427,0.2,-20.199999999999108,SL,2089.959999999851
XAUUSD,2024-12-02 11:00:00,2024-12-02 13:30:00,BUY,2634.22,2645.56,2628.4914285714285,2645.077142857143,0.04,45.08000000000058,TP,2135.0399999998513
EURUSD,2024-12-02 22:00:00,2024-12-02 22:15:00,BUY,1.04915,1.05092,1.0485637142857143,1.0498725714285713,0.24,42.48000000000118,TP,2177.5199999998526
