id,date,time,instrument,direction,volume,entry_price,exit_price,sl,tp,pnl,commission,swap,duration_minutes,close_reason,strategy,confidence
6413256539,2026-02-02,22:26,XAUUSD,BUY,0.01,0,0,0,0,2.97,0,0,0,,AI,0
,2026-02-02,22:33:25,,,0.01,0,0,0,0,-6.130000000000109,0,0,0,,AI,0
6413419829,2026-02-02,22:31,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6413430448,2026-02-02,22:31,XAUUSD,BUY,0.01,0,0,0,0,-4.41,0,0,0,,AI,0
,2026-02-02,22:39:29,,,0.01,0,0,0,0,-6.130000000000109,0,0,0,,AI,0
,2026-02-02,22:45:00,,,0.01,0,0,0,0,-5.279999999999745,0,0,0,,AI,0
,2026-02-02,23:15:09,,,0.01,0,0,0,0,-6.8400000000001455,0,0,0,,AI,0
6416235339,2026-02-03,00:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6416286088,2026-02-03,00:21,XAUUSD,BUY,0.01,0,0,0,0,8.74,0,0,0,,AI,0
6416418825,2026-02-03,00:26,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6416436978,2026-02-03,00:27,XAUUSD,BUY,0.01,0,0,0,0,-5.02,0,0,0,,AI,0
6416544411,2026-02-03,00:32,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6416556527,2026-02-03,00:33,XAUUSD,BUY,0.01,0,0,0,0,-5.95,0,0,0,,AI,0
6416657524,2026-02-03,00:38,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6416669866,2026-02-03,00:39,XAUUSD,BUY,0.01,0,0,0,0,-3.43,0,0,0,,AI,0
6416792669,2026-02-03,00:44,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6416795383,2026-02-03,00:44,XAUUSD,SELL,0.01,0,0,0,0,-3.83,0,0,0,,AI,0
6417331650,2026-02-03,01:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6417355305,2026-02-03,01:15,XAUUSD,BUY,0.01,0,0,0,0,-4.15,0,0,0,,AI,0
,2026-02-03,08:39:01,,,0.01,0,0,0,0,2.1700000000000728,0,0,0,,AI,0
6426365872,2026-02-03,10:30,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6426580814,2026-02-03,10:38,XAUUSD,SELL,0.01,0,0,0,0,5.25,0,0,0,,AI,0
6427022581,2026-02-03,10:54,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6427035877,2026-02-03,10:54,XAUUSD,BUY,0.01,0,0,0,0,3.52,0,0,0,,AI,0
,2026-02-03,20:12:14,,,0.01,0,0,0,0,-7.1899999999996,0,0,0,,AI,0
,2026-02-03,20:18:59,,,0.01,0,0,0,0,4.960000000000036,0,0,0,,AI,0
,2026-02-03,20:28:04,,,0.01,0,0,0,0,2.8299999999999272,0,0,0,,AI,0
,2026-02-03,20:33:26,,,0.01,0,0,0,0,-4.3100000000004,0,0,0,,AI,0
,2026-02-03,20:39:33,,,0.01,0,0,0,0,4.5600000000004,0,0,0,,AI,0
,2026-02-03,20:45:40,,,0.01,0,0,0,0,-8.350000000000364,0,0,0,,AI,0
,2026-02-03,20:51:29,,,0.01,0,0,0,0,-6.899999999999636,0,0,0,,AI,0
,2026-02-03,20:59:11,,,0.01,0,0,0,0,4.5700000000006185,0,0,0,,AI,0
,2026-02-03,21:07:39,,,0.01,0,0,0,0,-3.0900000000001455,0,0,0,,AI,0
,2026-02-03,21:48:59,,,0.01,0,0,0,0,5.1899999999996,0,0,0,,AI,0
,2026-02-03,21:54:30,,,0.01,0,0,0,0,3.5299999999997453,0,0,0,,AI,0
,2026-02-03,22:01:05,,,0.01,0,0,0,0,4.8400000000001455,0,0,0,,AI,0
,2026-02-03,22:07:57,,,0.01,0,0,0,0,-5.25,0,0,0,,AI,0
,2026-02-03,22:13:55,,,0.01,0,0,0,0,-5.390000000000327,0,0,0,,AI,0
6448814680,2026-02-03,22:11,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6448824578,2026-02-03,22:12,XAUUSD,BUY,0.01,0,0,0,0,-5.82,0,0,0,,AI,0
,2026-02-03,22:20:25,,,0.01,0,0,0,0,-4.569999999999709,0,0,0,,AI,0
6448966315,2026-02-03,22:17,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449004763,2026-02-03,22:18,XAUUSD,BUY,0.01,0,0,0,0,6.49,0,0,0,,AI,0
,2026-02-03,22:27:33,,,0.01,0,0,0,0,4.989999999999782,0,0,0,,AI,0
6449257444,2026-02-03,22:27,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449267292,2026-02-03,22:28,XAUUSD,BUY,0.01,0,0,0,0,3.64,0,0,0,,AI,0
,2026-02-03,22:34:38,,,0.01,0,0,0,0,5.0,0,0,0,,AI,0
6449503754,2026-02-03,22:33,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449514232,2026-02-03,22:33,XAUUSD,BUY,0.01,0,0,0,0,-5.36,0,0,0,,AI,0
,2026-02-03,22:41:54,,,0.01,0,0,0,0,-5.019999999999527,0,0,0,,AI,0
6449684058,2026-02-03,22:38,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449706313,2026-02-03,22:39,XAUUSD,SELL,0.01,0,0,0,0,4.18,0,0,0,,AI,0
6449841697,2026-02-03,22:44,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449861235,2026-02-03,22:45,XAUUSD,BUY,0.01,0,0,0,0,-5.35,0,0,0,,AI,0
6449979643,2026-02-03,22:50,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6449991980,2026-02-03,22:51,XAUUSD,SELL,0.01,0,0,0,0,-4.85,0,0,0,,AI,0
6450135958,2026-02-03,22:57,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6450182799,2026-02-03,22:59,XAUUSD,BUY,0.01,0,0,0,0,5.35,0,0,0,,AI,0
6450336465,2026-02-03,23:04,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6450421435,2026-02-03,23:07,XAUUSD,BUY,0.01,0,0,0,0,-5.3,0,0,0,,AI,0
6451475019,2026-02-03,23:48,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6451485784,2026-02-03,23:48,XAUUSD,SELL,0.01,0,0,0,0,4.44,0,0,0,,AI,0
6451605429,2026-02-03,23:54,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6451611995,2026-02-03,23:54,XAUUSD,BUY,0.01,0,0,0,0,3.32,0,0,0,,AI,0
6451718388,2026-02-04,00:00,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6451741517,2026-02-04,00:01,XAUUSD,BUY,0.01,0,0,0,0,5.64,0,0,0,,AI,0
6451867130,2026-02-04,00:06,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6451901214,2026-02-04,00:07,XAUUSD,BUY,0.01,0,0,0,0,-6.68,0,0,0,,AI,0
6452014733,2026-02-04,00:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6452026452,2026-02-04,00:13,XAUUSD,BUY,0.01,0,0,0,0,-3.81,0,0,0,,AI,0
6452134872,2026-02-04,00:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6452159165,2026-02-04,00:20,XAUUSD,BUY,0.01,0,0,0,0,-4.49,0,0,0,,AI,0
6452260779,2026-02-04,00:25,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6452292696,2026-02-04,00:27,XAUUSD,SELL,0.01,0,0,0,0,6.9,0,0,0,,AI,0
6452408691,2026-02-04,00:33,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6452432388,2026-02-04,00:34,XAUUSD,SELL,0.01,0,0,0,0,6.06,0,0,0,,AI,0
6452559543,2026-02-04,00:41,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6452571634,2026-02-04,00:41,XAUUSD,BUY,0.01,0,0,0,0,-3.16,0,0,0,,AI,0
,2026-02-04,01:04:14,,,0.01,0,0,0,0,12.180000000000291,0,0,0,,AI,0
,2026-02-04,01:09:48,,,0.01,0,0,0,0,-5.739999999999782,0,0,0,,AI,0
,2026-02-04,01:15:07,,,0.01,0,0,0,0,-5.199999999999818,0,0,0,,AI,0
,2026-02-04,01:22:41,,,0.01,0,0,0,0,-4.890000000000327,0,0,0,,AI,0
,2026-02-04,01:29:34,,,0.01,0,0,0,0,4.3400000000001455,0,0,0,,AI,0
,2026-02-04,01:35:10,,,0.01,0,0,0,0,-5.010000000000218,0,0,0,,AI,0
6453719519,2026-02-04,03:04,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6453723380,2026-02-04,03:04,XAUUSD,BUY,0.01,0,0,0,0,9.36,0,0,0,,AI,0
6453853505,2026-02-04,03:09,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6453860222,2026-02-04,03:09,XAUUSD,BUY,0.01,0,0,0,0,-4.19,0,0,0,,AI,0
6453949575,2026-02-04,03:15,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6453951123,2026-02-04,03:15,XAUUSD,BUY,0.01,0,0,0,0,-3.32,0,0,0,,AI,0
6454047514,2026-02-04,03:20,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6454079434,2026-02-04,03:22,XAUUSD,BUY,0.01,0,0,0,0,-4.91,0,0,0,,AI,0
6454150942,2026-02-04,03:27,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6454182259,2026-02-04,03:29,XAUUSD,BUY,0.01,0,0,0,0,7.51,0,0,0,,AI,0
6454257443,2026-02-04,03:34,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6454262354,2026-02-04,03:35,XAUUSD,BUY,0.01,0,0,0,0,-4.24,0,0,0,,AI,0
,2026-02-04,09:48:29,,,0.01,0,0,0,0,8.970000000000255,0,0,0,,AI,0
,2026-02-04,10:11:36,,,0.01,0,0,0,0,4.460000000000036,0,0,0,,AI,0
6462208935,2026-02-04,11:42,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6462352121,2026-02-04,11:48,XAUUSD,SELL,0.01,0,0,0,0,9.22,0,0,0,,AI,0
6462850623,2026-02-04,12:09,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6462895838,2026-02-04,12:11,XAUUSD,BUY,0.01,0,0,0,0,4.52,0,0,0,,AI,0
,2026-02-04,22:40:35,,,0.01,0,0,0,0,11.36999999999989,0,0,0,,AI,0
,2026-02-04,22:52:26,,,0.01,0,0,0,0,2.0200000000004366,0,0,0,,AI,0
,2026-02-04,22:59:42,,,0.01,0,0,0,0,7.4399999999996,0,0,0,,AI,0
,2026-02-04,23:08:15,,,0.01,0,0,0,0,4.130000000000109,0,0,0,,AI,0
6486077312,2026-02-05,00:38,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6486131522,2026-02-05,00:40,XAUUSD,SELL,0.01,0,0,0,0,11.43,0,0,0,,AI,0
6486221062,2026-02-05,00:45,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6486341456,2026-02-05,00:52,XAUUSD,SELL,0.01,0,0,0,0,3.1,0,0,0,,AI,0
6486419106,2026-02-05,00:57,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6486446417,2026-02-05,00:59,XAUUSD,BUY,0.01,0,0,0,0,7.63,0,0,0,,AI,0
,2026-02-05,01:06:37,,,0.01,0,0,0,0,-8.020000000000437,0,0,0,,AI,0
6486509392,2026-02-05,01:05,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-05,01:13:38,,,0.01,0,0,0,0,-7.460000000000036,0,0,0,,AI,0
6486549435,2026-02-05,01:08,XAUUSD,SELL,0.01,0,0,0,0,5.27,0,0,0,,AI,0
,2026-02-05,01:21:35,,,0.01,0,0,0,0,10.069999999999709,0,0,0,,AI,0
,2026-02-05,01:31:28,,,0.01,0,0,0,0,2.2899999999999636,0,0,0,,AI,0
,2026-02-05,01:58:49,,,0.01,0,0,0,0,-8.529999999999745,0,0,0,,AI,0
,2026-02-05,02:09:54,,,0.01,0,0,0,0,4.579999999999927,0,0,0,,AI,0
,2026-02-05,02:35:07,,,0.01,0,0,0,0,2.5200000000004366,0,0,0,,AI,0
,2026-02-05,02:56:27,,,0.01,0,0,0,0,2.5399999999999636,0,0,0,,AI,0
,2026-02-05,03:01:52,,,0.01,0,0,0,0,3.1700000000000728,0,0,0,,AI,0
,2026-02-05,03:08:01,,,0.01,0,0,0,0,-10.800000000000182,0,0,0,,AI,0
6487262623,2026-02-05,03:06,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6487265962,2026-02-05,03:06,XAUUSD,BUY,0.01,0,0,0,0,-7.4,0,0,0,,AI,0
,2026-02-05,03:13:47,,,0.01,0,0,0,0,-0.019999999999527063,0,0,0,,AI,0
6487326929,2026-02-05,03:11,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6487353362,2026-02-05,03:13,XAUUSD,BUY,0.01,0,0,0,0,-7.69,0,0,0,,AI,0
,2026-02-05,03:19:34,,,0.01,0,0,0,0,10.220000000000255,0,0,0,,AI,0
6487450422,2026-02-05,03:18,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-05,03:25:19,,,0.01,0,0,0,0,2.4200000000000728,0,0,0,,AI,0
6487495290,2026-02-05,03:21,XAUUSD,BUY,0.01,0,0,0,0,8.23,0,0,0,,AI,0
,2026-02-05,04:00:38,,,0.01,0,0,0,0,2.619999999999891,0,0,0,,AI,0
6487573961,2026-02-05,03:26,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6487650658,2026-02-05,03:31,XAUUSD,BUY,0.01,0,0,0,0,1.64,0,0,0,,AI,0
6487719468,2026-02-05,03:36,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6488000775,2026-02-05,03:58,XAUUSD,SELL,0.01,0,0,0,0,-7.68,0,0,0,,AI,0
,2026-02-05,04:08:04,,,0.01,0,0,0,0,5.649999999999636,0,0,0,,AI,0
,2026-02-05,04:13:23,,,0.01,0,0,0,0,0.32999999999992724,0,0,0,,AI,0
6488132839,2026-02-05,04:08,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6488155346,2026-02-05,04:09,XAUUSD,BUY,0.01,0,0,0,0,4.91,0,0,0,,AI,0
,2026-02-05,04:20:24,,,0.01,0,0,0,0,5.1599999999998545,0,0,0,,AI,0
,2026-02-05,04:28:23,,,0.01,0,0,0,0,3.350000000000364,0,0,0,,AI,0
6488372511,2026-02-05,04:26,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-05,04:34:58,,,0.01,0,0,0,0,6.920000000000073,0,0,0,,AI,0
,2026-02-05,04:40:29,,,0.01,0,0,0,0,7.960000000000036,0,0,0,,AI,0
6488454562,2026-02-05,04:35,XAUUSD,BUY,0.01,0,0,0,0,3.1,0,0,0,,AI,0
6488498275,2026-02-05,04:40,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-05,04:46:20,,,0.01,0,0,0,0,-10.199999999999818,0,0,0,,AI,0
,2026-02-05,04:51:39,,,0.01,0,0,0,0,11.210000000000036,0,0,0,,AI,0
,2026-02-05,04:57:24,,,0.01,0,0,0,0,-10.170000000000073,0,0,0,,AI,0
6488672966,2026-02-05,04:56,XAUUSD,BUY,0.01,0,0,0,0,3.31,0,0,0,,AI,0
,2026-02-05,05:03:01,,,0.01,0,0,0,0,5.020000000000437,0,0,0,,AI,0
6488760935,2026-02-05,05:01,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6488765219,2026-02-05,05:01,XAUUSD,BUY,0.01,0,0,0,0,-2.26,0,0,0,,AI,0
,2026-02-05,05:08:19,,,0.01,0,0,0,0,-6.880000000000109,0,0,0,,AI,0
6488863201,2026-02-05,05:07,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6488876185,2026-02-05,05:07,XAUUSD,BUY,0.01,0,0,0,0,-7.72,0,0,0,,AI,0
,2026-02-05,05:14:17,,,0.01,0,0,0,0,3.380000000000109,0,0,0,,AI,0
6488988930,2026-02-05,05:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6489000500,2026-02-05,05:13,XAUUSD,BUY,0.01,0,0,0,0,5.09,0,0,0,,AI,0
,2026-02-05,05:20:52,,,0.01,0,0,0,0,14.930000000000291,0,0,0,,AI,0
6489149809,2026-02-05,05:18,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6489164161,2026-02-05,05:19,XAUUSD,BUY,0.01,0,0,0,0,7.98,0,0,0,,AI,0
,2026-02-05,05:26:38,,,0.01,0,0,0,0,0.1499999999996362,0,0,0,,AI,0
6489277915,2026-02-05,05:24,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6489287750,2026-02-05,05:25,XAUUSD,BUY,0.01,0,0,0,0,1.24,0,0,0,,AI,0
,2026-02-05,05:32:32,,,0.01,0,0,0,0,-8.100000000000364,0,0,0,,AI,0
,2026-02-05,06:03:38,,,0.01,0,0,0,0,2.930000000000291,0,0,0,,AI,0
6489861565,2026-02-05,05:59,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6489890155,2026-02-05,06:00,XAUUSD,BUY,0.01,0,0,0,0,7.1,0,0,0,,AI,0
,2026-02-05,06:10:33,,,0.01,0,0,0,0,1.819999999999709,0,0,0,,AI,0
6489984306,2026-02-05,06:05,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490033174,2026-02-05,06:08,XAUUSD,BUY,0.01,0,0,0,0,7.5,0,0,0,,AI,0
,2026-02-05,06:41:04,,,0.01,0,0,0,0,-7.6899999999996,0,0,0,,AI,0
6490164756,2026-02-05,06:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490165942,2026-02-05,06:13,XAUUSD,BUY,0.01,0,0,0,0,-2.5,0,0,0,,AI,0
6490358774,2026-02-05,06:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490386827,2026-02-05,06:20,XAUUSD,BUY,0.01,0,0,0,0,2.06,0,0,0,,AI,0
6490539513,2026-02-05,06:27,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490551860,2026-02-05,06:28,XAUUSD,BUY,0.01,0,0,0,0,2.37,0,0,0,,AI,0
6490669477,2026-02-05,06:34,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490687956,2026-02-05,06:34,XAUUSD,SELL,0.01,0,0,0,0,7.41,0,0,0,,AI,0
6490788141,2026-02-05,06:40,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490793557,2026-02-05,06:40,XAUUSD,BUY,0.01,0,0,0,0,1.2,0,0,0,,AI,0
,2026-02-05,06:49:15,,,0.01,0,0,0,0,2.6899999999996,0,0,0,,AI,0
6490959190,2026-02-05,06:45,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6490975933,2026-02-05,06:46,XAUUSD,BUY,0.01,0,0,0,0,-10.4,0,0,0,,AI,0
,2026-02-05,06:56:25,,,0.01,0,0,0,0,10.279999999999745,0,0,0,,AI,0
6491253995,2026-02-05,06:51,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6491258828,2026-02-05,06:51,XAUUSD,BUY,0.01,0,0,0,0,1.75,0,0,0,,AI,0
,2026-02-05,07:06:21,,,0.01,0,0,0,0,4.149999999999636,0,0,0,,AI,0
6491426317,2026-02-05,06:56,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6491435874,2026-02-05,06:57,XAUUSD,SELL,0.01,0,0,0,0,-5.74,0,0,0,,AI,0
6491614269,2026-02-05,07:02,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6491621564,2026-02-05,07:02,XAUUSD,BUY,0.01,0,0,0,0,6.48,0,0,0,,AI,0
,2026-02-05,07:13:20,,,0.01,0,0,0,0,4.109999999999673,0,0,0,,AI,0
6491758711,2026-02-05,07:08,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6491760839,2026-02-05,07:08,XAUUSD,SELL,0.01,0,0,0,0,-5.16,0,0,0,,AI,0
,2026-02-05,07:21:55,,,0.01,0,0,0,0,6.6599999999998545,0,0,0,,AI,0
6491882797,2026-02-05,07:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6491892250,2026-02-05,07:14,XAUUSD,BUY,0.01,0,0,0,0,2.97,0,0,0,,AI,0
6492014814,2026-02-05,07:20,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6492040702,2026-02-05,07:20,XAUUSD,SELL,0.01,0,0,0,0,16.09,0,0,0,,AI,0
,2026-02-05,07:28:01,,,0.01,0,0,0,0,-8.0600000000004,0,0,0,,AI,0
6492163410,2026-02-05,07:26,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6492166119,2026-02-05,07:26,XAUUSD,SELL,0.01,0,0,0,0,3.05,0,0,0,,AI,0
,2026-02-05,07:34:01,,,0.01,0,0,0,0,-8.920000000000073,0,0,0,,AI,0
6492276405,2026-02-05,07:31,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6492289395,2026-02-05,07:32,XAUUSD,BUY,0.01,0,0,0,0,-8.32,0,0,0,,AI,0
,2026-02-05,07:41:23,,,0.01,0,0,0,0,-7.960000000000036,0,0,0,,AI,0
,2026-02-05,07:48:06,,,0.01,0,0,0,0,8.44000000000051,0,0,0,,AI,0
,2026-02-05,07:57:03,,,0.01,0,0,0,0,6.949999999999818,0,0,0,,AI,0
,2026-02-05,08:14:33,,,0.01,0,0,0,0,8.13000000000011,0,0,0,,AI,0
6492820047,2026-02-05,08:01,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6492851728,2026-02-05,08:03,XAUUSD,BUY,0.01,0,0,0,0,2.81,0,0,0,,AI,0
6492940537,2026-02-05,08:08,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6492963118,2026-02-05,08:10,XAUUSD,SELL,0.01,0,0,0,0,2.56,0,0,0,,AI,0
,2026-02-05,08:20:53,,,0.01,0,0,0,0,4.829999999999927,0,0,0,,AI,0
,2026-02-05,08:37:02,,,0.01,0,0,0,0,7.630000000000109,0,0,0,,AI,0
,2026-02-05,08:45:04,,,0.01,0,0,0,0,0.10999999999967258,0,0,0,,AI,0
6493442024,2026-02-05,08:39,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6493470399,2026-02-05,08:40,XAUUSD,BUY,0.01,0,0,0,0,-7.81,0,0,0,,AI,0
,2026-02-05,08:52:11,,,0.01,0,0,0,0,-8.61999999999989,0,0,0,,AI,0
6493551782,2026-02-05,08:46,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6493589874,2026-02-05,08:49,XAUUSD,BUY,0.01,0,0,0,0,2.62,0,0,0,,AI,0
,2026-02-05,08:59:11,,,0.01,0,0,0,0,-8.390000000000327,0,0,0,,AI,0
6493677298,2026-02-05,08:54,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6493707947,2026-02-05,08:56,XAUUSD,BUY,0.01,0,0,0,0,10.82,0,0,0,,AI,0
,2026-02-05,09:15:54,,,0.01,0,0,0,0,-8.480000000000473,0,0,0,,AI,0
6493808077,2026-02-05,09:01,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6493875320,2026-02-05,09:06,XAUUSD,BUY,0.01,0,0,0,0,1.97,0,0,0,,AI,0
6493976718,2026-02-05,09:11,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6494004317,2026-02-05,09:13,XAUUSD,BUY,0.01,0,0,0,0,4.26,0,0,0,,AI,0
,2026-02-05,09:23:34,,,0.01,0,0,0,0,1.269999999999527,0,0,0,,AI,0
6494105776,2026-02-05,09:18,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6494166466,2026-02-05,09:21,XAUUSD,BUY,0.01,0,0,0,0,3.6,0,0,0,,AI,0
6494276237,2026-02-05,09:27,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6494296402,2026-02-05,09:27,XAUUSD,BUY,0.01,0,0,0,0,-8.34,0,0,0,,AI,0
,2026-02-05,09:36:49,,,0.01,0,0,0,0,-6.800000000000182,0,0,0,,AI,0
6494456100,2026-02-05,09:33,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6494469658,2026-02-05,09:33,XAUUSD,BUY,0.01,0,0,0,0,-10.98,0,0,0,,AI,0
,2026-02-05,09:39:41,,,0.01,0,0,0,0,2.7899999999999636,0,0,0,,AI,0
6494594476,2026-02-05,09:39,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
,2026-02-05,09:42:06,,,0.01,0,0,0,0,5.800000000000182,0,0,0,,AI,0
6494634634,2026-02-05,09:41,XAUUSD,BUY,0.01,0,0,0,0,-9.08,0,0,0,,AI,0
,2026-02-05,10:00:31,,,0.01,0,0,0,0,-8.599999999999454,0,0,0,,AI,0
6494807246,2026-02-05,09:46,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6494843763,2026-02-05,09:48,XAUUSD,BUY,0.01,0,0,0,0,7.19,0,0,0,,AI,0
6495008736,2026-02-05,09:55,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6495047980,2026-02-05,09:57,XAUUSD,BUY,0.01,0,0,0,0,6.23,0,0,0,,AI,0
,2026-02-05,10:08:37,,,0.01,0,0,0,0,-6.940000000000509,0,0,0,,AI,0
,2026-02-05,10:19:45,,,0.01,0,0,0,0,-8.140000000000327,0,0,0,,AI,0
6495435968,2026-02-05,10:13,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6495456081,2026-02-05,10:14,XAUUSD,BUY,0.01,0,0,0,0,5.45,0,0,0,,AI,0
,2026-02-05,10:26:37,,,0.01,0,0,0,0,7.770000000000437,0,0,0,,AI,0
6495583398,2026-02-05,10:19,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6495604709,2026-02-05,10:20,XAUUSD,BUY,0.01,0,0,0,0,1.56,0,0,0,,AI,0
,2026-02-05,10:34:56,,,0.01,0,0,0,0,-8.769999999999527,0,0,0,,AI,0
6495914380,2026-02-05,10:35,XAUUSD,SELL,0.01,0,0,0,0,0.0,0,0,0,,AI,0
6495945165,2026-02-05,10:36,XAUUSD,BUY,0.01,0,0,0,0,5.49,0,0,0,,AI,0
6496050780,2026-02-05,10:42,XAUUSD,BUY,0.01,0,0,0,0,0.0,0,0,0,,AI,0
