time,open,high,low,close,tick_volume,spread,real_volume
2023-08-15 14:00:00,1.27099,1.27108,1.26965,1.27064,4951,3,0
2023-08-15 15:00:00,1.27064,1.27234,1.26814,1.27157,14466,1,0
2023-08-15 16:00:00,1.27157,1.27404,1.27078,1.2726899999999999,13534,1,0
2023-08-15 17:00:00,1.2726899999999999,1.27504,1.27209,1.27446,11180,1,0
2023-08-15 18:00:00,1.27446,1.27523,1.27298,1.27423,7047,2,0
2023-08-15 19:00:00,1.27423,1.27438,1.27225,1.27234,4380,3,0
2023-08-15 20:00:00,1.27233,1.27251,1.27164,1.27188,2659,5,0
2023-08-15 21:00:00,1.27189,1.27226,1.2704,1.27054,3449,4,0
2023-08-15 22:00:00,1.27054,1.27074,1.26942,1.2702499999999999,2847,4,0
2023-08-15 23:00:00,1.2702499999999999,1.27038,1.2697,1.27033,1165,6,0
2023-08-16 00:00:00,1.27033,1.27036,1.26847,1.27014,798,17,0
2023-08-16 01:00:00,1.27014,1.27034,1.26959,1.26994,852,9,0
2023-08-16 02:00:00,1.26994,1.27023,1.26983,1.26997,824,7,0
2023-08-16 03:00:00,1.2699799999999999,1.27002,1.26918,1.2695400000000001,2030,7,0
2023-08-16 04:00:00,1.2695400000000001,1.27027,1.26867,1.2696,3651,7,0
2023-08-16 05:00:00,1.26958,1.27033,1.26949,1.26958,2315,7,0
2023-08-16 06:00:00,1.26958,1.27029,1.26952,1.26969,1666,7,0
2023-08-16 07:00:00,1.2697,1.27073,1.26965,1.27071,944,1,0
2023-08-16 08:00:00,1.2707,1.27154,1.26989,1.2708,2807,1,0
2023-08-16 09:00:00,1.27237,1.27325,1.27065,1.27268,7264,1,0
2023-08-16 10:00:00,1.27267,1.2745199999999999,1.27267,1.27412,5233,1,0
2023-08-16 11:00:00,1.27412,1.2766199999999999,1.2738399999999999,1.2757800000000001,4443,1,0
2023-08-16 12:00:00,1.2757800000000001,1.27661,1.27523,1.27591,3807,1,0
2023-08-16 13:00:00,1.27591,1.2760500000000001,1.2736399999999999,1.27403,3336,2,0
2023-08-16 14:00:00,1.27403,1.27447,1.27346,1.27403,4093,1,0
2023-08-16 15:00:00,1.27404,1.27487,1.27211,1.27212,6398,0,0
2023-08-16 16:00:00,1.27212,1.27554,1.27182,1.27406,8994,0,0
2023-08-16 17:00:00,1.27405,1.2760799999999999,1.27374,1.27522,10203,0,0
2023-08-16 18:00:00,1.27522,1.27569,1.27435,1.27468,5578,0,0
2023-08-16 19:00:00,1.27468,1.27502,1.27306,1.27328,3620,0,0
2023-08-16 20:00:00,1.2732700000000001,1.2739500000000001,1.27249,1.27375,2720,1,0
2023-08-16 21:00:00,1.27377,1.275,1.27231,1.2723900000000001,8468,1,0
2023-08-16 22:00:00,1.2723900000000001,1.27268,1.27112,1.27186,6036,1,0
2023-08-16 23:00:00,1.2719,1.27313,1.27183,1.27305,1771,1,0
2023-08-17 00:00:00,1.27304,1.2733400000000001,1.27108,1.27311,872,16,0
2023-08-17 01:00:00,1.2731,1.27322,1.27281,1.2729300000000001,576,10,0
2023-08-17 02:00:00,1.27292,1.27318,1.27253,1.27273,900,3,0
2023-08-17 03:00:00,1.27273,1.27273,1.27158,1.27202,1847,3,0
2023-08-17 04:00:00,1.27204,1.27219,1.27109,1.27196,3894,3,0
2023-08-17 05:00:00,1.27197,1.27225,1.27135,1.27159,1611,5,0
2023-08-17 06:00:00,1.27159,1.27196,1.27116,1.27135,1462,3,0
2023-08-17 07:00:00,1.27135,1.2723,1.2711999999999999,1.27226,1114,1,0
2023-08-17 08:00:00,1.27226,1.27257,1.27166,1.27241,1854,0,0
2023-08-17 09:00:00,1.27241,1.2741500000000001,1.27215,1.27397,3680,0,0
2023-08-17 10:00:00,1.27396,1.27435,1.27271,1.27348,4671,0,0
2023-08-17 11:00:00,1.27348,1.2743,1.27093,1.27123,5167,0,0
2023-08-17 12:00:00,1.27121,1.27218,1.27023,1.27209,6880,0,0
2023-08-17 13:00:00,1.2720799999999999,1.27562,1.2720799999999999,1.27491,6397,0,0
2023-08-17 14:00:00,1.2749,1.27646,1.27445,1.27623,5054,0,0
2023-08-17 15:00:00,1.27623,1.27833,1.27515,1.27706,11428,0,0
2023-08-17 16:00:00,1.27706,1.27873,1.27613,1.27625,9815,0,0
2023-08-17 17:00:00,1.27624,1.27626,1.27458,1.27568,8132,0,0
2023-08-17 18:00:00,1.27568,1.27584,1.27374,1.27499,6535,0,0
2023-08-17 19:00:00,1.275,1.27657,1.27473,1.27597,5274,0,0
2023-08-17 20:00:00,1.2759800000000001,1.27602,1.27373,1.27376,4855,1,0
2023-08-17 21:00:00,1.27378,1.27378,1.2726600000000001,1.2726899999999999,4569,1,0
2023-08-17 22:00:00,1.27267,1.27495,1.27267,1.2744900000000001,6127,1,0
2023-08-17 23:00:00,1.27448,1.27467,1.2743,1.27459,1195,4,0
2023-08-18 00:00:00,1.27454,1.27472,1.27348,1.2746,591,17,0
2023-08-18 01:00:00,1.2746,1.27484,1.27402,1.27448,1119,12,0
2023-08-18 02:00:00,1.2745,1.27496,1.27445,1.27468,815,5,0
2023-08-18 03:00:00,1.27468,1.27585,1.2745,1.27514,2074,3,0
2023-08-18 04:00:00,1.27514,1.27646,1.27511,1.27629,3100,3,0
2023-08-18 05:00:00,1.27629,1.27657,1.27535,1.27549,2486,3,0
2023-08-18 06:00:00,1.27549,1.27559,1.27472,1.27507,2418,4,0
2023-08-18 07:00:00,1.27511,1.27546,1.27427,1.27447,2361,0,0
2023-08-18 08:00:00,1.27447,1.2749,1.27365,1.2748,2052,0,0
2023-08-18 09:00:00,1.27473,1.27536,1.2707,1.27119,6335,0,0
2023-08-18 10:00:00,1.27119,1.27267,1.27109,1.27138,7618,0,0
2023-08-18 11:00:00,1.27138,1.27305,1.27134,1.27189,6148,0,0
2023-08-18 12:00:00,1.27189,1.27253,1.27062,1.27251,4853,0,0
2023-08-18 13:00:00,1.27251,1.27421,1.27159,1.27189,4654,0,0
2023-08-18 14:00:00,1.2719,1.27221,1.2701,1.27016,5219,0,0
2023-08-18 15:00:00,1.27016,1.27125,1.26888,1.27108,10805,0,0
2023-08-18 16:00:00,1.27107,1.27494,1.2707600000000001,1.27434,9614,0,0
2023-08-18 17:00:00,1.27432,1.27445,1.27268,1.27268,7014,0,0
2023-08-18 18:00:00,1.27268,1.27446,1.2720799999999999,1.27365,7140,0,0
2023-08-18 19:00:00,1.27365,1.2745600000000001,1.27344,1.27446,3309,0,0
2023-08-18 20:00:00,1.27446,1.27559,1.27408,1.27507,3518,1,0
2023-08-18 21:00:00,1.27508,1.27524,1.27419,1.27424,2061,1,0
2023-08-18 22:00:00,1.27424,1.27429,1.27335,1.27367,2176,1,0
2023-08-18 23:00:00,1.27365,1.27402,1.27272,1.27309,1968,5,0
2023-08-21 00:00:00,1.2732999999999999,1.27421,1.27245,1.27285,428,17,0
2023-08-21 01:00:00,1.27349,1.27387,1.2733400000000001,1.27358,964,11,0
2023-08-21 02:00:00,1.27359,1.2741,1.27336,1.27409,1217,6,0
2023-08-21 03:00:00,1.27409,1.27501,1.27394,1.2746,1518,3,0
2023-08-21 04:00:00,1.2746,1.2746,1.27309,1.27343,2804,5,0
2023-08-21 05:00:00,1.27343,1.27421,1.27297,1.27396,1745,4,0
2023-08-21 06:00:00,1.27396,1.27408,1.27358,1.27358,1126,3,0
2023-08-21 07:00:00,1.27358,1.27403,1.27338,1.27381,1349,1,0
2023-08-21 08:00:00,1.27382,1.27445,1.2732,1.27378,1742,0,0
2023-08-21 09:00:00,1.2738,1.27406,1.2723900000000001,1.27274,2547,0,0
2023-08-21 10:00:00,1.27274,1.27453,1.27226,1.27292,5991,0,0
2023-08-21 11:00:00,1.27291,1.27339,1.27101,1.2720799999999999,6710,0,0
2023-08-21 12:00:00,1.27209,1.27414,1.27202,1.27405,6647,0,0
2023-08-21 13:00:00,1.27403,1.27455,1.27267,1.27408,4236,0,0
2023-08-21 14:00:00,1.27406,1.27649,1.27399,1.27594,5889,0,0
2023-08-21 15:00:00,1.27594,1.27646,1.27434,1.27518,6501,0,0
2023-08-21 16:00:00,1.2751700000000001,1.27572,1.27302,1.27394,9879,0,0
2023-08-21 17:00:00,1.27396,1.2743,1.27225,1.27284,12007,0,0
2023-08-21 18:00:00,1.27283,1.2736100000000001,1.2723200000000001,1.27349,5714,0,0
2023-08-21 19:00:00,1.27349,1.27572,1.27349,1.27567,3089,0,0
2023-08-21 20:00:00,1.27567,1.27617,1.27506,1.27557,2898,2,0
2023-08-21 21:00:00,1.27557,1.2764,1.27532,1.2763499999999999,2975,1,0
2023-08-21 22:00:00,1.2763499999999999,1.2766600000000001,1.27565,1.27586,2236,1,0
2023-08-21 23:00:00,1.27586,1.27587,1.2753700000000001,1.27554,1248,3,0
2023-08-22 00:00:00,1.27471,1.27623,1.27458,1.27556,853,1,0
2023-08-22 01:00:00,1.27557,1.2758,1.2755,1.27566,576,7,0
2023-08-22 02:00:00,1.27566,1.27656,1.27566,1.27592,679,3,0
2023-08-22 03:00:00,1.27592,1.27627,1.27554,1.27627,1690,5,0
2023-08-22 04:00:00,1.27627,1.27728,1.27576,1.27658,2864,3,0
2023-08-22 05:00:00,1.2766,1.27728,1.27652,1.27674,1805,3,0
2023-08-22 06:00:00,1.27674,1.27774,1.27657,1.27733,2504,4,0
2023-08-22 07:00:00,1.27734,1.27756,1.27689,1.27695,1477,1,0
2023-08-22 08:00:00,1.27695,1.2777,1.27688,1.27697,2710,1,0
2023-08-22 09:00:00,1.27697,1.27941,1.27697,1.27816,5089,0,0
2023-08-22 10:00:00,1.2781500000000001,1.28003,1.27776,1.27959,3800,0,0
2023-08-22 11:00:00,1.27958,1.27989,1.2778,1.27816,3812,0,0
2023-08-22 12:00:00,1.27816,1.27917,1.27716,1.2790599999999999,3275,0,0
2023-08-22 13:00:00,1.2790599999999999,1.2791299999999999,1.27621,1.27647,4715,0,0
2023-08-22 14:00:00,1.27647,1.27701,1.27558,1.27663,5989,0,0
2023-08-22 15:00:00,1.27665,1.2770000000000001,1.27414,1.2742200000000001,8438,0,0
2023-08-22 16:00:00,1.2742200000000001,1.27534,1.27183,1.27236,11438,0,0
2023-08-22 17:00:00,1.27233,1.27379,1.2720099999999999,1.2732,9420,0,0
2023-08-22 18:00:00,1.27321,1.27445,1.27272,1.27307,5122,0,0
2023-08-22 19:00:00,1.27309,1.27409,1.27282,1.2735,2667,0,0
2023-08-22 20:00:00,1.2735,1.2743,1.27308,1.2736100000000001,2577,1,0
2023-08-22 21:00:00,1.2736100000000001,1.27413,1.27332,1.27382,1508,1,0
2023-08-22 22:00:00,1.27382,1.27386,1.27279,1.27299,1559,1,0
2023-08-22 23:00:00,1.27298,1.2735,1.2728,1.27313,1177,4,0
2023-08-23 00:00:00,1.2732,1.27348,1.2719,1.27294,667,10,0
2023-08-23 01:00:00,1.27294,1.2733400000000001,1.27284,1.27297,477,9,0
2023-08-23 02:00:00,1.27297,1.2731,1.27284,1.27308,441,4,0
2023-08-23 03:00:00,1.27308,1.27407,1.27287,1.2734,1428,3,0
2023-08-23 04:00:00,1.2734,1.2745199999999999,1.27328,1.27437,1976,4,0
2023-08-23 05:00:00,1.27437,1.2745199999999999,1.27386,1.27399,1620,6,0
2023-08-23 06:00:00,1.27399,1.27473,1.27378,1.27471,1195,4,0
2023-08-23 07:00:00,1.27471,1.27505,1.27454,1.27505,729,3,0
2023-08-23 08:00:00,1.27505,1.27553,1.27493,1.2751700000000001,1754,1,0
2023-08-23 09:00:00,1.2751700000000001,1.2753,1.274,1.27519,3506,0,0
2023-08-23 10:00:00,1.27519,1.27646,1.2706,1.27195,11339,0,0
2023-08-23 11:00:00,1.27195,1.27363,1.26719,1.26786,12792,0,0
2023-08-23 12:00:00,1.26786,1.26796,1.26386,1.26434,10188,0,0
2023-08-23 13:00:00,1.2643499999999999,1.26484,1.26265,1.26296,8948,0,0
2023-08-23 14:00:00,1.26296,1.26457,1.2622200000000001,1.26292,8684,0,0
2023-08-23 15:00:00,1.26289,1.2635,1.26145,1.26307,8260,0,0
2023-08-23 16:00:00,1.26307,1.26806,1.26303,1.26791,13890,0,0
2023-08-23 17:00:00,1.26791,1.27013,1.26672,1.26828,11148,0,0
2023-08-23 18:00:00,1.26828,1.27183,1.2681,1.2713,5463,0,0
2023-08-23 19:00:00,1.27128,1.27259,1.27087,1.27209,2531,0,0
2023-08-23 20:00:00,1.27209,1.27328,1.27168,1.2723900000000001,2091,1,0
2023-08-23 21:00:00,1.2724,1.27278,1.27087,1.2716,2503,1,0
2023-08-23 22:00:00,1.2716,1.27259,1.2713,1.27177,1839,1,0
2023-08-23 23:00:00,1.27176,1.27273,1.27131,1.2725,1383,4,0
2023-08-24 00:00:00,1.27158,1.27264,1.26959,1.27188,1735,17,0
2023-08-24 01:00:00,1.27188,1.27257,1.2717800000000001,1.27199,1050,11,0
2023-08-24 02:00:00,1.272,1.2721,1.27139,1.27197,635,6,0
2023-08-24 03:00:00,1.27197,1.27284,1.27139,1.27189,1815,4,0
2023-08-24 04:00:00,1.27189,1.27203,1.27057,1.27089,2533,3,0
2023-08-24 05:00:00,1.27087,1.2718,1.2705600000000001,1.27158,2127,4,0
2023-08-24 06:00:00,1.27158,1.27214,1.27124,1.27141,1640,4,0
2023-08-24 07:00:00,1.2713999999999999,1.27214,1.27131,1.27199,1712,0,0
2023-08-24 08:00:00,1.27199,1.27268,1.27199,1.27253,1667,0,0
2023-08-24 09:00:00,1.27253,1.2728,1.27032,1.27032,3627,0,0
2023-08-24 10:00:00,1.27032,1.27145,1.26924,1.27026,4889,0,0
2023-08-24 11:00:00,1.27027,1.27129,1.26915,1.26985,4149,0,0
2023-08-24 12:00:00,1.26984,1.27036,1.26694,1.26709,4027,0,0
2023-08-24 13:00:00,1.26708,1.26883,1.26675,1.26847,4309,0,0
2023-08-24 14:00:00,1.26847,1.26929,1.2656399999999999,1.26579,3569,0,0
2023-08-24 15:00:00,1.26579,1.26618,1.26262,1.26358,9636,0,0
2023-08-24 16:00:00,1.26358,1.26487,1.26262,1.26451,9585,0,0
2023-08-24 17:00:00,1.26453,1.26628,1.26341,1.26474,10361,0,0
2023-08-24 18:00:00,1.26474,1.26497,1.26277,1.2631700000000001,5106,0,0
2023-08-24 19:00:00,1.2631700000000001,1.26345,1.26207,1.2623199999999999,3768,0,0
2023-08-24 20:00:00,1.26233,1.26245,1.2605,1.26116,3637,1,0
2023-08-24 21:00:00,1.26116,1.26189,1.2604899999999999,1.26071,3230,1,0
2023-08-24 22:00:00,1.26071,1.26124,1.25928,1.25928,2542,1,0
2023-08-24 23:00:00,1.25925,1.2602,1.25906,1.2600500000000001,1457,2,0
2023-08-25 00:00:00,1.25961,1.26056,1.25897,1.26047,731,8,0
2023-08-25 01:00:00,1.26047,1.26047,1.25967,1.25979,997,9,0
2023-08-25 02:00:00,1.25979,1.2598,1.25858,1.25921,934,4,0
2023-08-25 03:00:00,1.2591999999999999,1.2597800000000001,1.25878,1.25896,2524,3,0
2023-08-25 04:00:00,1.25896,1.25907,1.25792,1.25812,2214,3,0
2023-08-25 05:00:00,1.2581,1.25811,1.25678,1.25699,2675,3,0
2023-08-25 06:00:00,1.25699,1.25747,1.25637,1.25655,1569,5,0
2023-08-25 07:00:00,1.25655,1.2568,1.25598,1.25647,1488,0,0
2023-08-25 08:00:00,1.25647,1.2579099999999999,1.2560799999999999,1.2578,2870,1,0
2023-08-25 09:00:00,1.25779,1.25785,1.25607,1.25692,4545,0,0
2023-08-25 10:00:00,1.25692,1.25881,1.2569,1.25754,4831,0,0
2023-08-25 11:00:00,1.25754,1.25922,1.25718,1.2586300000000001,4740,0,0
2023-08-25 12:00:00,1.2586300000000001,1.25938,1.25819,1.25849,3179,0,0
2023-08-25 13:00:00,1.25849,1.26136,1.25844,1.26136,4515,0,0
2023-08-25 14:00:00,1.26136,1.26219,1.26098,1.26157,3155,0,0
2023-08-25 15:00:00,1.26156,1.26236,1.26132,1.2619799999999999,4373,0,0
2023-08-25 16:00:00,1.2619799999999999,1.26241,1.259,1.26078,6804,0,0
2023-08-25 17:00:00,1.26075,1.26551,1.25477,1.25534,33638,0,0
2023-08-25 18:00:00,1.25535,1.25838,1.25516,1.25689,11870,0,0
2023-08-25 19:00:00,1.25691,1.25892,1.25689,1.25818,6421,0,0
2023-08-25 20:00:00,1.25817,1.25895,1.25749,1.25878,4439,1,0
2023-08-25 21:00:00,1.25879,1.26011,1.2587,1.25958,3468,1,0
2023-08-25 22:00:00,1.25958,1.2601,1.25857,1.25884,2946,1,0
2023-08-25 23:00:00,1.25884,1.25901,1.25751,1.2576800000000001,1724,4,0
2023-08-28 00:00:00,1.25693,1.25851,1.2569,1.25788,314,17,0
2023-08-28 01:00:00,1.25799,1.2585600000000001,1.25773,1.25785,839,8,0
2023-08-28 02:00:00,1.25786,1.25891,1.25776,1.2588599999999999,1465,8,0
2023-08-28 03:00:00,1.25885,1.2599,1.25871,1.25935,1562,3,0
2023-08-28 04:00:00,1.25935,1.2603900000000001,1.25934,1.2594400000000001,2385,3,0
2023-08-28 05:00:00,1.25945,1.26027,1.2591999999999999,1.26001,1350,5,0
2023-08-28 06:00:00,1.26001,1.26014,1.25958,1.25987,1116,5,0
2023-08-28 07:00:00,1.25987,1.2602,1.25977,1.25996,908,1,0
2023-08-28 08:00:00,1.25996,1.26083,1.25968,1.26001,1757,0,0
2023-08-28 09:00:00,1.25999,1.2610700000000001,1.25998,1.26048,4043,1,0
2023-08-28 10:00:00,1.26048,1.26088,1.25723,1.25746,5244,0,0
2023-08-28 11:00:00,1.25746,1.2582,1.25687,1.25759,4139,0,0
2023-08-28 12:00:00,1.25759,1.25783,1.25653,1.2576399999999999,3259,0,0
2023-08-28 13:00:00,1.2576399999999999,1.25873,1.25724,1.25837,2770,0,0
2023-08-28 14:00:00,1.25837,1.25914,1.25779,1.25867,3695,0,0
2023-08-28 15:00:00,1.25864,1.25945,1.25837,1.25939,3632,0,0
2023-08-28 16:00:00,1.25939,1.25974,1.25805,1.25915,5337,0,0
2023-08-28 17:00:00,1.25915,1.25926,1.25726,1.25754,6131,0,0
2023-08-28 18:00:00,1.25755,1.25912,1.25736,1.25899,5611,0,0
2023-08-28 19:00:00,1.25898,1.25996,1.25882,1.2595,3341,0,0
2023-08-28 20:00:00,1.2595,1.2601499999999999,1.25923,1.25965,2908,1,0
2023-08-28 21:00:00,1.25965,1.26018,1.25932,1.2601499999999999,2780,1,0
2023-08-28 22:00:00,1.26013,1.26074,1.25986,1.26043,2598,1,0
2023-08-28 23:00:00,1.2604199999999999,1.26043,1.25974,1.2601,817,5,0
2023-08-29 00:00:00,1.26004,1.26022,1.25871,1.26004,708,17,0
2023-08-29 01:00:00,1.26004,1.26089,1.26004,1.26082,688,11,0
2023-08-29 02:00:00,1.26082,1.26151,1.26065,1.26105,638,3,0
2023-08-29 03:00:00,1.26105,1.26187,1.2610000000000001,1.26139,1323,3,0
2023-08-29 04:00:00,1.26139,1.26262,1.26133,1.26243,2018,4,0
2023-08-29 05:00:00,1.26244,1.26279,1.26205,1.26267,1537,4,0
2023-08-29 06:00:00,1.26267,1.2631700000000001,1.26241,1.26275,1256,3,0
2023-08-29 07:00:00,1.26275,1.2628300000000001,1.26203,1.2622900000000001,664,1,0
2023-08-29 08:00:00,1.2622900000000001,1.26308,1.26179,1.26228,1564,1,0
2023-08-29 09:00:00,1.26227,1.26322,1.2610700000000001,1.26123,2881,0,0
2023-08-29 10:00:00,1.26123,1.26356,1.26078,1.26115,4712,0,0
2023-08-29 11:00:00,1.26115,1.2619,1.26053,1.26115,5268,0,0
2023-08-29 12:00:00,1.26115,1.2616800000000001,1.26025,1.26154,3747,0,0
2023-08-29 13:00:00,1.26153,1.26166,1.25853,1.259,6015,0,0
2023-08-29 14:00:00,1.25899,1.25966,1.2583,1.25868,6429,0,0
2023-08-29 15:00:00,1.2587,1.2589000000000001,1.25626,1.25736,8233,0,0
2023-08-29 16:00:00,1.25732,1.25824,1.25626,1.25758,9448,0,0
2023-08-29 17:00:00,1.25758,1.2634,1.25751,1.25878,22014,0,0
2023-08-29 18:00:00,1.25878,1.2631299999999999,1.25861,1.26115,8390,0,0
2023-08-29 19:00:00,1.26115,1.2623199999999999,1.26082,1.26201,4376,0,0
2023-08-29 20:00:00,1.26203,1.26386,1.26201,1.2631299999999999,3937,1,0
2023-08-29 21:00:00,1.2631299999999999,1.26368,1.26206,1.26327,2627,1,0
2023-08-29 22:00:00,1.26327,1.26546,1.26316,1.2650299999999999,2551,1,0
2023-08-29 23:00:00,1.2650299999999999,1.2650299999999999,1.26416,1.26433,955,2,0
2023-08-30 00:00:00,1.26433,1.2646,1.26334,1.26455,2545,17,0
2023-08-30 01:00:00,1.26455,1.26492,1.2644199999999999,1.26484,483,10,0
2023-08-30 02:00:00,1.26484,1.26495,1.26349,1.2635399999999999,869,6,0
2023-08-30 03:00:00,1.2635399999999999,1.26425,1.2631999999999999,1.2640500000000001,1470,3,0
2023-08-30 04:00:00,1.2640500000000001,1.2642,1.26275,1.26281,1719,3,0
2023-08-30 05:00:00,1.26282,1.26311,1.26248,1.26277,1208,3,0
2023-08-30 06:00:00,1.26276,1.26302,1.26261,1.26302,846,4,0
2023-08-30 07:00:00,1.26302,1.26308,1.2622200000000001,1.26227,1142,0,0
2023-08-30 08:00:00,1.26227,1.26292,1.26187,1.26244,1865,0,0
2023-08-30 09:00:00,1.26244,1.26424,1.26244,1.26311,3525,0,0
2023-08-30 10:00:00,1.2631299999999999,1.26475,1.262,1.2642,5987,0,0
2023-08-30 11:00:00,1.26419,1.26432,1.26274,1.2638,7135,0,0
2023-08-30 12:00:00,1.2638099999999999,1.26697,1.2635399999999999,1.26583,4640,0,0
2023-08-30 13:00:00,1.26583,1.26661,1.26426,1.26645,4257,0,0
2023-08-30 14:00:00,1.26646,1.26651,1.26498,1.2656800000000001,3656,0,0
2023-08-30 15:00:00,1.2656800000000001,1.2720799999999999,1.26536,1.27135,16362,0,0
2023-08-30 16:00:00,1.27135,1.2742,1.27021,1.27402,11600,0,0
2023-08-30 17:00:00,1.27402,1.27463,1.27133,1.2726600000000001,10054,0,0
2023-08-30 18:00:00,1.2726600000000001,1.27348,1.27192,1.27238,5506,0,0
2023-08-30 19:00:00,1.27238,1.27238,1.27103,1.27161,4080,0,0
2023-08-30 20:00:00,1.27161,1.27287,1.27107,1.27135,2083,1,0
2023-08-30 21:00:00,1.27135,1.2718,1.27065,1.27164,2391,1,0
2023-08-30 22:00:00,1.27166,1.27194,1.27136,1.27172,1778,1,0
2023-08-30 23:00:00,1.27172,1.27224,1.27161,1.2720099999999999,1129,4,0
2023-08-31 00:00:00,1.2717,1.27215,1.27042,1.27206,434,17,0
2023-08-31 01:00:00,1.27207,1.27218,1.27175,1.27206,854,8,0
2023-08-31 02:00:00,1.27206,1.27226,1.27102,1.27105,539,3,0
2023-08-31 03:00:00,1.27105,1.27198,1.27102,1.27197,1371,4,0
2023-08-31 04:00:00,1.27197,1.27342,1.27194,1.2724,1857,4,0
2023-08-31 05:00:00,1.2724,1.27261,1.27187,1.27225,1794,5,0
2023-08-31 06:00:00,1.27225,1.2724199999999999,1.27196,1.27199,1558,3,0
2023-08-31 07:00:00,1.27199,1.27244,1.27189,1.27231,1274,1,0
2023-08-31 08:00:00,1.27231,1.2724,1.27154,1.27161,1329,0,0
2023-08-31 09:00:00,1.27161,1.27176,1.2701799999999999,1.2702,3552,0,0
2023-08-31 10:00:00,1.27019,1.27215,1.27009,1.27087,5661,0,0
2023-08-31 11:00:00,1.27087,1.27166,1.26944,1.2695400000000001,6045,0,0
2023-08-31 12:00:00,1.26953,1.26978,1.26752,1.26861,6797,0,0
2023-08-31 13:00:00,1.26861,1.26881,1.26715,1.26795,5499,0,0
2023-08-31 14:00:00,1.26795,1.26807,1.26634,1.26806,4284,0,0
2023-08-31 15:00:00,1.26806,1.26967,1.2669000000000001,1.26848,11171,0,0
2023-08-31 16:00:00,1.26847,1.2687300000000001,1.26607,1.26756,12100,0,0
2023-08-31 17:00:00,1.26756,1.2678099999999999,1.26525,1.26728,5913,0,0
2023-08-31 18:00:00,1.26727,1.26766,1.26565,1.2665199999999999,7030,0,0
2023-08-31 19:00:00,1.2665199999999999,1.26716,1.26566,1.2662499999999999,3126,0,0
2023-08-31 20:00:00,1.2662499999999999,1.26739,1.26606,1.2666,3378,1,0
2023-08-31 21:00:00,1.2666,1.26739,1.26619,1.26643,2447,1,0
2023-08-31 22:00:00,1.26643,1.26718,1.26641,1.26673,2876,2,0
2023-08-31 23:00:00,1.26674,1.26754,1.26658,1.26734,1538,4,0
2023-09-01 00:00:00,1.26728,1.26741,1.2653699999999999,1.2671700000000001,1680,15,0
2023-09-01 01:00:00,1.26718,1.26769,1.26693,1.26709,962,12,0
2023-09-01 02:00:00,1.26708,1.26739,1.26698,1.26707,790,4,0
2023-09-01 03:00:00,1.26707,1.26732,1.2658,1.26627,1511,4,0
2023-09-01 04:00:00,1.26627,1.2683200000000001,1.26624,1.26728,2453,3,0
2023-09-01 05:00:00,1.26728,1.26764,1.26616,1.2665600000000001,1576,3,0
2023-09-01 06:00:00,1.26655,1.26662,1.26596,1.26597,1005,4,0
2023-09-01 07:00:00,1.26599,1.26694,1.26589,1.26681,1473,0,0
2023-09-01 08:00:00,1.26681,1.26701,1.26638,1.2665899999999999,1263,1,0
2023-09-01 09:00:00,1.2665899999999999,1.2665899999999999,1.26398,1.26554,5006,0,0
2023-09-01 10:00:00,1.26553,1.26894,1.26544,1.26841,6188,0,0
2023-09-01 11:00:00,1.2684199999999999,1.26851,1.2671999999999999,1.26748,3549,0,0
2023-09-01 12:00:00,1.26748,1.26852,1.26729,1.26777,3925,0,0
2023-09-01 13:00:00,1.2677800000000001,1.26803,1.26698,1.26784,3590,0,0
2023-09-01 14:00:00,1.26785,1.26857,1.26691,1.26704,3681,0,0
2023-09-01 15:00:00,1.26704,1.27129,1.26674,1.26919,15138,0,0
2023-09-01 16:00:00,1.26919,1.27027,1.26603,1.26739,19548,0,0
2023-09-01 17:00:00,1.26733,1.26733,1.26115,1.26201,22166,0,0
2023-09-01 18:00:00,1.26199,1.26221,1.25909,1.25914,8448,0,0
2023-09-01 19:00:00,1.25914,1.25928,1.2577099999999999,1.25885,4393,0,0
2023-09-01 20:00:00,1.25885,1.2598799999999999,1.25876,1.25963,2584,1,0
2023-09-01 21:00:00,1.25963,1.25963,1.25852,1.25927,3907,1,0
2023-09-01 22:00:00,1.25927,1.25958,1.25844,1.2586300000000001,2488,1,0
2023-09-01 23:00:00,1.2586300000000001,1.25909,1.25834,1.25845,1553,5,0
2023-09-04 00:00:00,1.259,1.2594400000000001,1.25823,1.25879,229,17,0
2023-09-04 01:00:00,1.25879,1.25931,1.25867,1.25878,1980,4,0
2023-09-04 02:00:00,1.25878,1.25915,1.2585899999999999,1.25907,512,7,0
2023-09-04 03:00:00,1.25907,1.25982,1.25874,1.25953,929,5,0
2023-09-04 04:00:00,1.25953,1.26007,1.25884,1.25916,1729,3,0
2023-09-04 05:00:00,1.25916,1.26053,1.25916,1.26023,1697,5,0
2023-09-04 06:00:00,1.26023,1.26045,1.25993,1.26028,1109,6,0
2023-09-04 07:00:00,1.26028,1.26074,1.25999,1.26071,869,0,0
2023-09-04 08:00:00,1.2607,1.2613699999999999,1.26064,1.26096,1547,0,0
2023-09-04 09:00:00,1.26101,1.26181,1.26056,1.26158,2608,0,0
2023-09-04 10:00:00,1.26158,1.2629299999999999,1.26111,1.26203,4196,0,0
2023-09-04 11:00:00,1.26203,1.26339,1.26203,1.26321,3221,0,0
2023-09-04 12:00:00,1.26321,1.2637,1.26242,1.26294,3191,0,0
